localizeddatetime\r\n',temp,windSpeed,windDirection,humidity,dayRain_c,dayET_c
2025-04-27 23:45:00\r\n',49.4,7,7.066929134,89,0.05,0.334178372
2025-04-28 00:00:00\r\n',49.4,6,7.066929134,89,0,2.33E-05
2025-04-28 00:15:00\r\n',49.5,10,7.066929134,89,0,6.41E-05
2025-04-28 00:45:00\r\n',49.4,8,7.066929134,89,0,0.000277296
2025-04-28 01:00:00\r\n',49.2,10,7.066929134,89,0,0.000383411
2025-04-28 01:30:00\r\n',49.2,6,7.066929134,89.5,0,0.000579582
2025-04-28 01:45:00\r\n',49.1,9,7.066929134,89.5,0,0.000672278
2025-04-28 02:15:00\r\n',48.8,4,7.066929134,89.5,0,0.000843902
2025-04-28 02:30:00\r\n',48.6,2,7.066929134,90,0,0.000893472
2025-04-28 02:45:00\r\n',48.6,5,7.066929134,90,0,0.000947758
2025-04-28 03:00:00\r\n',48.5,3,7.066929134,90.5,0,0.001005851
2025-04-28 03:15:00\r\n',48.7,4,7.066929134,90.5,0,0.001056987
2025-04-28 03:30:00\r\n',48.7,11,7.066929134,90.5,0,0.00113921
2025-04-28 03:45:00\r\n',48.6,8,7.066929134,90.5,0,0.001230436
2025-04-28 04:00:00\r\n',48.5,3,7.066929134,90.5,0,0.001299799
2025-04-28 04:15:00\r\n',48.4,4,7.066929134,90.5,0,0.001350733
2025-04-28 04:30:00\r\n',48.1,4,7.066929134,91,0,0.001404987
2025-04-28 04:45:00\r\n',47.9,6,7.066929134,91,0,0.001465688
2025-04-28 05:00:00\r\n',47.9,2,7.066929134,91,0,0.00151776
2025-04-28 05:15:00\r\n',47.8,3,7.066929134,91.5,0,0.00155166
2025-04-28 05:30:00\r\n',47.6,2,7.066929134,91.5,0,0.001584185
2025-04-28 05:45:00\r\n',47.9,3,7.066929134,92,0,0.001615508
2025-04-28 06:00:00\r\n',47.9,6,7.066929134,92,0,0.001670428
2025-04-28 06:15:00\r\n',48.1,11,7.066929134,92,0,0.001862066
2025-04-28 06:30:00\r\n',48.1,6,7.066929134,91.5,0.01,0.00219164
2025-04-28 06:45:00\r\n',48.3,5,7.066929134,92,0.01,0.002919692
2025-04-28 07:00:00\r\n',48.5,10,7.066929134,91.5,0.01,0.004300258
2025-04-28 07:15:00\r\n',49.1,4,7.066929134,91,0.01,0.006435975
2025-04-28 07:30:00\r\n',50.1,2,7.066929134,89.5,0.01,0.009830445
2025-04-28 07:45:00\r\n',50.2,3,7.066929134,89,0.01,0.014632699
2025-04-28 08:00:00\r\n',51.9,0,7.066929134,87,0.01,0.020951787
2025-04-28 08:15:00\r\n',52.3,5,7.066929134,84,0.01,0.028333029
2025-04-28 08:30:00\r\n',52.6,5,7.066929134,82.5,0.01,0.036901667
2025-04-28 08:45:00\r\n',53.5,3,7.066929134,80.5,0.01,0.047101035
2025-04-28 09:00:00\r\n',53.6,9,7.066929134,80.5,0.01,0.057097325
2025-04-28 09:15:00\r\n',54.8,9,7.066929134,79,0.01,0.066987349
2025-04-28 09:30:00\r\n',55.9,8,7.066929134,78,0.01,0.078067476
2025-04-28 09:45:00\r\n',56.9,9,7.066929134,76,0.01,0.090191293
2025-04-28 10:00:00\r\n',58.2,10,7.066929134,74,0.01,0.103079288
2025-04-28 10:15:00\r\n',60,8,7.066929134,71,0.01,0.117370971
2025-04-28 10:45:00\r\n',60.7,9,7.066929134,67,0.01,0.141946413
2025-04-28 11:00:00\r\n',62.7,5,7.066929134,64.5,0.01,0.153172732
2025-04-28 11:15:00\r\n',62.2,6,7.066929134,65,0.01,0.170790601
2025-04-28 11:45:00\r\n',63.5,3,7.066929134,68,0.01,0.214685948
2025-04-28 12:00:00\r\n',62.6,5,7.066929134,66,0.01,0.236388427
2025-04-28 12:15:00\r\n',62.6,5,7.066929134,67.5,0.01,0.25769611
2025-04-28 12:30:00\r\n',62.5,8,7.066929134,66.5,0.01,0.278377122
2025-04-28 12:45:00\r\n',62.2,15,7.066929134,69,0.01,0.296802013
2025-04-28 14:30:00\r\n',61.3,11,7.066929134,69,0.01,0.414299996
2025-04-28 14:45:00\r\n',60.2,13,7.066929134,71.5,0.01,0.429972619
2025-04-28 14:48:00\r\n',,,,,0.01,0.429972619
2025-04-28 15:00:00\r\n',59.9,13,7.066929134,71.5,0.01,0.429972619
2025-04-28 15:30:00\r\n',59.3,18,7.066929134,73,0.01,0.456081348
2025-04-28 15:45:00\r\n',58.6,15,7.066929134,74.5,0.01,0.467782519
2025-04-28 16:00:00\r\n',57.8,23,7.066929134,76.5,0.01,0.478087226
2025-04-28 16:15:00\r\n',58,18,7.066929134,77,0.01,0.487408008
2025-04-28 16:30:00\r\n',57.5,17,7.066929134,77.5,0.01,0.496525242
2025-04-28 16:45:00\r\n',57.5,13,7.066929134,78,0.01,0.505300312
2025-04-28 17:00:00\r\n',58,17,7.066929134,76.5,0.01,0.513398558
2025-04-28 17:15:00\r\n',57.1,16,7.066929134,75,0.01,0.520531103
2025-04-28 17:30:00\r\n',56.5,18,7.066929134,76.5,0.01,0.526717311
2025-04-28 17:45:00\r\n',56,15,7.066929134,77.5,0.01,0.532079427
2025-04-28 18:00:00\r\n',55.4,16,7.066929134,78,0.01,0.536696028
2025-04-28 18:15:00\r\n',54.9,12,7.066929134,79.5,0.01,0.540495798
2025-04-28 18:30:00\r\n',54.1,11,7.066929134,82.5,0.01,0.543389223
2025-04-28 18:45:00\r\n',53.3,12,7.066929134,84,0.01,0.545283568
2025-04-28 19:00:00\r\n',52.5,15,7.066929134,86.5,0.01,0.546348995
2025-04-28 19:15:00\r\n',51.9,19,7.066929134,88.5,0.01,0.546989366
2025-04-28 19:30:00\r\n',51.5,16,7.066929134,89.5,0.01,0.547424975
2025-04-28 19:45:00\r\n',51.4,11,7.066929134,90,0.01,0.547537359
2025-04-28 20:00:00\r\n',51.5,14,7.066929134,89.5,0.01,0.547622845
2025-04-28 20:15:00\r\n',51.4,16,7.066929134,90,0.01,0.547710825
2025-04-28 20:30:00\r\n',51.3,21,7.066929134,90.5,0.01,0.547802465
2025-04-28 21:00:00\r\n',51,11,7.066929134,91,0.01,0.547954101
2025-04-28 21:15:00\r\n',50.9,5,7.066929134,91.5,0.01,0.547975374
2025-04-28 21:30:00\r\n',50.5,4,7.066929134,92,0.01,0.547975374
2025-04-28 21:45:00\r\n',50.5,6,7.066929134,92,0.01,0.547975374
2025-04-28 22:00:00\r\n',50.4,10,7.066929134,92.5,0.01,0.547986294
2025-04-28 22:30:00\r\n',50.3,3,7.066929134,93,0.01,0.547986294
2025-04-28 22:45:00\r\n',50.1,6,7.066929134,93.5,0.01,0.547986294
2025-04-28 23:00:00\r\n',50.1,5,7.066929134,93.5,0.01,0.547986294
2025-04-28 23:15:00\r\n',50,5,7.066929134,94,0.01,0.547986294
2025-04-28 23:30:00\r\n',49.8,3,7.066929134,94,0.01,0.547986294
2025-04-28 23:45:00\r\n',49.7,11,7.066929134,94,0.01,0.547986294
2025-04-29 00:00:00\r\n',49.7,4,7.066929134,94,0,0
2025-04-29 00:15:00\r\n',49.6,3,7.066929134,94,0,0
2025-04-29 00:30:00\r\n',49.5,2,7.066929134,94.5,0,1.99E-05
2025-04-29 00:45:00\r\n',49.5,10,7.066929134,94.5,0,6.03E-05
2025-04-29 01:00:00\r\n',49.6,3,7.066929134,94.5,0,0.000102901
2025-04-29 01:15:00\r\n',49.6,1,7.066929134,94.5,0,0.000116617
2025-04-29 01:30:00\r\n',49.7,0,7.066929134,94.5,0,0.000116617
2025-04-29 01:45:00\r\n',49.4,2,7.066929134,94.5,0,0.000118197
2025-04-29 02:00:00\r\n',49.3,1,7.066929134,94.5,0,0.000126242
2025-04-29 02:15:00\r\n',48.9,1,7.066929134,94.5,0,0.000127756
2025-04-29 02:30:00\r\n',49,1,7.066929134,95,0,0.000128632
2025-04-29 02:45:00\r\n',49,9,7.066929134,95,0,0.000159975
2025-04-29 03:00:00\r\n',49.1,1,7.066929134,95,0,0.000191363
2025-04-29 03:15:00\r\n',49.1,1,7.066929134,95,0,0.00019164
2025-04-29 03:30:00\r\n',49,2,7.066929134,95.5,0,0.000196962
2025-04-29 03:45:00\r\n',48.8,4,7.066929134,95,0,0.000215069
2025-04-29 04:00:00\r\n',48.6,0,7.066929134,95.5,0,0.000225161
2025-04-29 04:30:00\r\n',48.2,1,7.066929134,95.5,0,0.000225161
2025-04-29 04:45:00\r\n',48.1,0,7.066929134,95.5,0,0.000225161
2025-04-29 05:00:00\r\n',48.1,1,7.066929134,95.5,0,0.000225161
2025-04-29 05:15:00\r\n',48,0,7.066929134,95.5,0,0.000225161
2025-04-29 05:30:00\r\n',47.9,1,7.066929134,96,0,0.000225161
2025-04-29 05:45:00\r\n',47.9,0,7.066929134,95.5,0,0.000225161
2025-04-29 06:00:00\r\n',48.1,0,7.066929134,96,0,0.000225161
2025-04-29 06:15:00\r\n',48.1,1,7.066929134,96,0.01,0.000259179
2025-04-29 06:30:00\r\n',47.9,2,7.066929134,96,0.01,0.000391355
2025-04-29 06:45:00\r\n',48,0,7.066929134,96,0.01,0.000716066
2025-04-29 07:00:00\r\n',48.1,1,7.066929134,96,0.01,0.001481815
2025-04-29 07:15:00\r\n',48.4,2,7.066929134,96,0.01,0.002725579
2025-04-29 07:30:00\r\n',48.1,0,7.066929134,96,0.01,0.004426509
2025-04-29 07:45:00\r\n',48.5,0,7.066929134,96,0.01,0.006648706
2025-04-29 08:15:00\r\n',51.2,1,7.066929134,96.5,0.01,0.017713521
2025-04-29 08:30:00\r\n',52.8,0,7.066929134,95.5,0.01,0.027062619
2025-04-29 08:45:00\r\n',53.6,3,7.066929134,91.5,0.01,0.03729233
2025-04-29 09:00:00\r\n',55.9,3,7.066929134,90,0.01,0.04829415
2025-04-29 09:15:00\r\n',56.6,2,7.066929134,85.5,0.01,0.060905541
2025-04-29 09:30:00\r\n',56.6,3,7.066929134,82.5,0.01,0.074623567
2025-04-29 09:45:00\r\n',59,1,7.066929134,79,0.01,0.089873791
2025-04-29 10:00:00\r\n',60.7,0,7.066929134,76,0.01,0.107085085
2025-04-29 10:15:00\r\n',61.4,1,7.066929134,76,0.01,0.125552787
2025-04-29 10:30:00\r\n',61.6,6,7.066929134,71.5,0.01,0.14374776
2025-04-29 10:45:00\r\n',63,7,7.066929134,72,0.01,0.161501821
2025-04-29 11:00:00\r\n',62.4,7,7.066929134,69.5,0.01,0.180473576
2025-04-29 11:15:00\r\n',63.4,1,7.066929134,69.5,0.01,0.201715631
2025-04-29 11:30:00\r\n',64.8,6,7.066929134,66,0.01,0.224197276
2025-04-29 11:45:00\r\n',65.1,5,7.066929134,66.5,0.01,0.246300698
2025-04-29 12:15:00\r\n',67.4,5,286.9173228,61.5,0.01,0.293103937
2025-04-29 12:30:00\r\n',67.9,3,334.9724409,62,0.01,0.317972372
2025-04-29 12:45:00\r\n',68.9,1,298.2244094,61.5,0.01,0.344430576
2025-04-29 13:00:00\r\n',70.3,1,9.893700787,61,0.01,0.371821199
2025-04-29 13:15:00\r\n',69.2,7,325.0787402,58.5,0.01,0.397353772
2025-04-29 13:30:00\r\n',67.6,5,336.3858268,63,0.01,0.421138381
2025-04-29 13:45:00\r\n',65.6,9,7.066929134,65,0.01,0.443476996
2025-04-29 14:00:00\r\n',64.4,12,7.066929134,68,0.01,0.463269738
2025-04-29 14:15:00\r\n',63.9,10,7.066929134,70.5,0.01,0.482100532
2025-04-29 14:30:00\r\n',64.5,11,7.066929134,69.5,0.01,0.500690926
2025-04-29 14:45:00\r\n',63.5,9,7.066929134,70.5,0.01,0.518879916
2025-04-29 15:00:00\r\n',63.2,10,7.066929134,72,0.01,0.536446117
2025-04-29 15:15:00\r\n',63.2,10,7.066929134,72,0.01,0.553113076
2025-04-29 15:30:00\r\n',62.5,6,7.066929134,72,0.01,0.569710444
2025-04-29 15:45:00\r\n',62.8,10,7.066929134,72.5,0.01,0.585437227
2025-04-29 16:00:00\r\n',63.7,6,318.011811,71,0.01,0.600469979
2025-04-29 16:15:00\r\n',63.9,5,284.0905512,72.5,0.01,0.615552194
2025-04-29 16:30:00\r\n',62.8,1,66.42913386,72,0.01,0.630366681
2025-04-29 16:45:00\r\n',63.1,7,332.1456693,72,0.01,0.643603441
2025-04-29 17:00:00\r\n',63.3,2,323.6653543,71,0.01,0.655581594
2025-04-29 17:15:00\r\n',62.2,7,316.5984252,72.5,0.01,0.666283642
2025-04-29 17:30:00\r\n',61,6,349.1062992,74.5,0.01,0.675179958
2025-04-29 17:45:00\r\n',60.4,4,340.6259843,75,0.01,0.683093266
2025-04-29 18:00:00\r\n',58.5,3,7.066929134,78,0.01,0.689923532
2025-04-29 18:15:00\r\n',56.9,1,7.066929134,81,0.01,0.695527115
2025-04-29 18:30:00\r\n',55.2,7,7.066929134,83,0.01,0.698723803
2025-04-29 18:45:00\r\n',53.4,4,7.066929134,87,0.01,0.700445836
2025-04-29 19:00:00\r\n',52.5,3,7.066929134,87,0.01,0.702031086
2025-04-29 19:15:00\r\n',51.9,4,7.066929134,88.5,0.01,0.70312114
2025-04-29 19:30:00\r\n',51.6,4,7.066929134,89.5,0.01,0.703762226
2025-04-29 19:45:00\r\n',51.4,0,7.066929134,90.5,0.01,0.704166018
2025-04-29 20:00:00\r\n',51.3,2,7.066929134,91,0.01,0.704401059
2025-04-29 20:15:00\r\n',51.1,2,7.066929134,91.5,0.01,0.704614503
2025-04-29 20:30:00\r\n',51,0,7.066929134,92,0.01,0.70480762
2025-04-29 20:45:00\r\n',50.9,0,7.066929134,92.5,0.01,0.704975343
2025-04-29 21:00:00\r\n',50.8,2,7.066929134,93,0.01,0.705164356
2025-04-29 21:15:00\r\n',50.6,3,7.066929134,93,0.01,0.705370957
2025-04-29 21:30:00\r\n',50.4,1,7.066929134,93.5,0.01,0.705569833
2025-04-29 21:45:00\r\n',50.3,1,7.066929134,93.5,0.01,0.705755181
2025-04-29 22:00:00\r\n',50.1,0,7.066929134,94,0.01,0.705930059
2025-04-29 22:15:00\r\n',49.8,1,7.066929134,94.5,0.01,0.706103448
2025-04-29 22:30:00\r\n',49.8,2,7.066929134,94.5,0.01,0.706289079
2025-04-29 22:45:00\r\n',49.9,4,7.066929134,94.5,0.01,0.706485668
2025-04-29 23:00:00\r\n',49.8,2,7.066929134,94.5,0.01,0.706682257
2025-04-29 23:15:00\r\n',49.6,0,7.066929134,95,0.01,0.706861894
2025-04-29 23:30:00\r\n',49.5,2,7.066929134,95,0.01,0.707040364
2025-04-29 23:45:00\r\n',49.4,4,7.066929134,95,0.01,0.707231619
2025-04-30 00:00:00\r\n',49.4,4,7.066929134,95,0,0.000196396
2025-04-30 00:15:00\r\n',49.4,2,7.066929134,95.5,0,0.000385354
2025-04-30 00:30:00\r\n',49.2,5,7.066929134,95.5,0,0.000405392
2025-04-30 00:45:00\r\n',49.3,2,7.066929134,95.5,0,0.000425401
2025-04-30 01:00:00\r\n',49.2,1,7.066929134,95.5,0,0.000429883
2025-04-30 01:15:00\r\n',49.1,4,7.066929134,95.5,0,0.000443097
2025-04-30 01:45:00\r\n',48.9,1,7.066929134,95.5,0,0.000469403
2025-04-30 02:00:00\r\n',48.8,0,7.066929134,96,0,0.000469403
2025-04-30 02:15:00\r\n',48.8,0,7.066929134,96,0,0.000469403
2025-04-30 02:30:00\r\n',48.6,0,7.066929134,96,0,0.000469403
2025-04-30 02:45:00\r\n',48.7,0,7.066929134,96,0,0.000469403
2025-04-30 03:00:00\r\n',48.6,2,7.066929134,96,0,0.000469403
2025-04-30 03:15:00\r\n',48.6,0,7.066929134,96,0,0.000469403
2025-04-30 03:30:00\r\n',48.6,0,7.066929134,96,0,0.000469403
2025-04-30 03:45:00\r\n',48.7,0,7.066929134,96,0,0.000469403
2025-04-30 04:00:00\r\n',48.5,0,7.066929134,96,0,0.000469403
2025-04-30 04:15:00\r\n',48.6,0,7.066929134,96,0,0.000469403
2025-04-30 04:30:00\r\n',48.5,0,7.066929134,96,0,0.000469403
2025-04-30 04:45:00\r\n',48.6,0,7.066929134,96,0,0.000469403
2025-04-30 05:00:00\r\n',48.7,0,7.066929134,96.5,0,0.000469403
2025-04-30 05:15:00\r\n',48.8,0,7.066929134,96.5,0,0.000469403
2025-04-30 05:30:00\r\n',48.8,1,7.066929134,96.5,0,0.000469403
2025-04-30 05:45:00\r\n',48.9,0,7.066929134,96.5,0,0.000469403
2025-04-30 06:00:00\r\n',49,0,7.066929134,96.5,0,0.000469403
2025-04-30 06:15:00\r\n',49,0,7.066929134,96.5,0,0.000480197
2025-04-30 06:30:00\r\n',49,0,7.066929134,96.5,0,0.000527239
2025-04-30 06:45:00\r\n',49,0,7.066929134,96.5,0,0.000664899
2025-04-30 07:00:00\r\n',48.9,0,7.066929134,96.5,0,0.000983532
2025-04-30 07:15:00\r\n',49,2,7.066929134,96.5,0,0.001620187
2025-04-30 07:30:00\r\n',49.3,0,7.066929134,96.5,0,0.002697523
2025-04-30 08:00:00\r\n',49.6,1,7.066929134,96.5,0,0.006046086
2025-04-30 08:15:00\r\n',50.1,1,7.066929134,96.5,0,0.008544076
2025-04-30 08:30:00\r\n',50.4,1,7.066929134,96.5,0,0.011789655
2025-04-30 08:45:00\r\n',50.9,2,7.066929134,96.5,0,0.015327958
2025-04-30 09:00:00\r\n',51.1,3,7.066929134,96.5,0,0.018516885
2025-04-30 09:15:00\r\n',51.4,3,7.066929134,96.5,0,0.021157845
2025-04-30 09:30:00\r\n',51.7,0,7.066929134,96.5,0,0.024431427
2025-04-30 09:45:00\r\n',52.3,1,7.066929134,96,0,0.028345513
2025-04-30 10:00:00\r\n',52.4,0,7.066929134,96.5,0,0.032109731
2025-04-30 10:15:00\r\n',52.8,1,7.066929134,96,0,0.03615712
2025-04-30 10:30:00\r\n',53.9,1,7.066929134,96,0,0.040432856
2025-04-30 10:45:00\r\n',54.4,0,7.066929134,94.5,0,0.044676462
2025-04-30 11:00:00\r\n',54.8,1,7.066929134,94,0,0.049605218
2025-04-30 11:15:00\r\n',54.5,2,7.066929134,93,0,0.054599404
2025-04-30 11:30:00\r\n',54.9,3,7.066929134,92.5,0,0.059653961
2025-04-30 11:45:00\r\n',55,3,7.066929134,93,0.01,0.064457066
2025-04-30 12:00:00\r\n',55.5,3,7.066929134,92,0.01,0.069561424
2025-04-30 12:15:00\r\n',56.2,4,7.066929134,89.5,0.01,0.075198653
2025-04-30 12:45:00\r\n',56.3,4,7.066929134,88.5,0.01,0.085829583
2025-04-30 13:00:00\r\n',56.4,3,7.066929134,89,0.01,0.09121881
2025-04-30 13:15:00\r\n',56.5,2,50.88188976,90,0.01,0.09770257
2025-04-30 13:30:00\r\n',58,1,7.066929134,88.5,0.01,0.104969549
2025-04-30 13:45:00\r\n',57.8,3,7.066929134,87.5,0.01,0.11194876
2025-04-30 14:00:00\r\n',58.2,3,7.066929134,86.5,0.01,0.118558269
2025-04-30 14:15:00\r\n',58.6,0,7.066929134,86,0.01,0.125422906
2025-04-30 14:30:00\r\n',58.8,3,7.066929134,86,0.01,0.132128117
2025-04-30 14:45:00\r\n',58.6,0,7.066929134,86,0.01,0.138131956
2025-04-30 15:00:00\r\n',58.6,0,7.066929134,86.5,0.01,0.143579278
2025-04-30 15:30:00\r\n',56.3,7,7.066929134,87,0.01,0.152428524
2025-04-30 15:45:00\r\n',55.9,5,7.066929134,88,0.01,0.155970447
2025-04-30 16:00:00\r\n',55.6,5,7.066929134,88.5,0.01,0.15943079
2025-04-30 16:30:00\r\n',55.9,3,7.066929134,88.5,0.01,0.165775232
2025-04-30 16:45:00\r\n',56,2,7.066929134,88.5,0.01,0.168706328
2025-04-30 17:00:00\r\n',56.3,2,7.066929134,88.5,0.01,0.171390234
2025-04-30 17:15:00\r\n',56.1,2,7.066929134,88.5,0.01,0.173800635
2025-04-30 17:45:00\r\n',55.7,4,7.066929134,88.5,0.01,0.178005515
2025-04-30 18:00:00\r\n',55.4,6,7.066929134,88.5,0.01,0.179738513
2025-04-30 18:15:00\r\n',55.1,5,7.066929134,89,0.01,0.181172849
2025-04-30 18:45:00\r\n',54.3,4,7.066929134,90.5,0.01,0.183192969
2025-04-30 19:00:00\r\n',53.8,4,7.066929134,91,0.01,0.183853359
2025-04-30 19:15:00\r\n',53.4,3,7.066929134,91.5,0.01,0.184379709
2025-04-30 19:30:00\r\n',53,4,7.066929134,92,0.01,0.184792465
2025-04-30 19:45:00\r\n',52.6,4,7.066929134,92.5,0.01,0.185115152
2025-04-30 20:00:00\r\n',52.4,4,7.066929134,92.5,0.01,0.185365537
2025-04-30 20:15:00\r\n',52.3,3,7.066929134,92.5,0.01,0.185592536
2025-04-30 20:30:00\r\n',52,2,7.066929134,93,0.01,0.185804493
2025-04-30 20:45:00\r\n',52,2,7.066929134,93,0.01,0.186008168
2025-04-30 21:00:00\r\n',52,2,7.066929134,93,0.01,0.186211843
2025-04-30 21:15:00\r\n',51.9,1,7.066929134,92.5,0.01,0.186410539
2025-04-30 21:30:00\r\n',51.7,4,7.066929134,92.5,0.01,0.186623673
2025-04-30 21:45:00\r\n',51.8,1,7.066929134,92.5,0.01,0.186836689
2025-04-30 22:00:00\r\n',51.6,2,7.066929134,93,0.01,0.187034918
2025-04-30 22:15:00\r\n',51.5,1,7.066929134,93,0.01,0.187231556
2025-04-30 22:45:00\r\n',51.4,1,7.066929134,93,0.01,0.187609769
2025-04-30 23:00:00\r\n',51.4,1,7.066929134,93.5,0.01,0.187797847
2025-04-30 23:15:00\r\n',51.4,1,7.066929134,93.5,0.01,0.187984981
2025-04-30 23:30:00\r\n',51.3,1,7.066929134,94,0.01,0.18817109
2025-04-30 23:45:00\r\n',51.3,1,7.066929134,94,0.01,0.188356175
2025-05-01 00:00:00\r\n',51.3,1,7.066929134,94,0,0.000185086
2025-05-01 00:15:00\r\n',51.1,0,7.066929134,94.5,0,0.000360374
2025-05-01 00:30:00\r\n',51.1,2,7.066929134,94.5,0,0.000362195
2025-05-01 00:45:00\r\n',51,1,7.066929134,94,0,0.000371648
2025-05-01 01:00:00\r\n',50.9,1,7.066929134,94.5,0,0.000374086
2025-05-01 01:30:00\r\n',50.9,1,7.066929134,94.5,0,0.000377663
2025-05-01 01:45:00\r\n',50.7,4,7.066929134,94.5,0,0.000396894
2025-05-01 02:00:00\r\n',50.6,4,7.066929134,94.5,0,0.000427832
2025-05-01 02:30:00\r\n',50.5,0,7.066929134,94.5,0,0.000456047
2025-05-01 02:45:00\r\n',50.6,3,7.066929134,94.5,0,0.000464435
2025-05-01 03:00:00\r\n',50.5,2,7.066929134,94.5,0,0.000483531
2025-05-01 03:15:00\r\n',50.4,4,7.066929134,94.5,0,0.000506952
2025-05-01 03:30:00\r\n',50.5,0,7.066929134,95,0,0.000519889
2025-05-01 03:45:00\r\n',50.3,2,7.066929134,95,0,0.000520328
2025-05-01 04:00:00\r\n',50.3,2,7.066929134,95,0,0.00053208
2025-05-01 04:15:00\r\n',50.3,3,7.066929134,95,0,0.000548402
2025-05-01 04:30:00\r\n',50.2,2,7.066929134,95,0,0.000564701
2025-05-01 04:45:00\r\n',50.2,1,7.066929134,95,0,0.000571185
2025-05-01 05:00:00\r\n',50.3,0,7.066929134,95.5,0,0.000571185
2025-05-01 05:15:00\r\n',50.4,0,7.066929134,95.5,0,0.000571185
2025-05-01 05:30:00\r\n',50.3,1,7.066929134,95.5,0,0.000571185
2025-05-01 05:45:00\r\n',50.3,1,7.066929134,95.5,0,0.000571185
2025-05-01 06:00:00\r\n',50.3,0,7.066929134,95.5,0,0.000573456
2025-05-01 06:15:00\r\n',50.3,0,7.066929134,95.5,0,0.000603102
2025-05-01 06:30:00\r\n',50.5,0,7.066929134,95.5,0,0.000725451
2025-05-01 06:45:00\r\n',50.5,0,7.066929134,95.5,0,0.000977902
2025-05-01 07:00:00\r\n',50.7,0,7.066929134,96,0,0.001379471
2025-05-01 07:15:00\r\n',50.8,0,7.066929134,95.5,0,0.001986906
2025-05-01 07:30:00\r\n',50.7,2,7.066929134,95.5,0,0.002849982
2025-05-01 07:45:00\r\n',51,1,7.066929134,95.5,0,0.003984485
2025-05-01 08:00:00\r\n',51.5,1,7.066929134,95.5,0,0.005450586
2025-05-01 08:15:00\r\n',51.6,1,7.066929134,96,0,0.007282166
2025-05-01 08:30:00\r\n',51.8,0,7.066929134,96,0,0.009384635
2025-05-01 08:45:00\r\n',52.3,1,7.066929134,96,0,0.01164123
2025-05-01 09:00:00\r\n',52.6,1,7.066929134,95.5,0,0.014149867
2025-05-01 09:15:00\r\n',52.7,0,7.066929134,95.5,0,0.017372931
2025-05-01 09:45:00\r\n',53.6,1,7.066929134,94,0,0.025072493
2025-05-01 10:00:00\r\n',54.1,1,7.066929134,93,0,0.028973899
2025-05-01 10:15:00\r\n',54.7,1,7.066929134,92.5,0,0.033027113
2025-05-01 10:30:00\r\n',54.9,1,7.066929134,92,0,0.037224172
2025-05-01 10:45:00\r\n',55.4,0,7.066929134,92,0,0.041649338
2025-05-01 11:00:00\r\n',54.9,0,7.066929134,90.5,0,0.046198792
2025-05-01 11:15:00\r\n',55.3,2,7.066929134,90,0,0.050975282
2025-05-01 11:30:00\r\n',56.4,1,7.066929134,89.5,0,0.056205697
2025-05-01 11:45:00\r\n',56.5,1,7.066929134,89,0,0.061668616
2025-05-01 12:00:00\r\n',56.4,4,7.066929134,89.5,0,0.066990595
2025-05-01 12:15:00\r\n',56.8,2,7.066929134,89,0,0.07292342
2025-05-01 12:30:00\r\n',57.4,1,7.066929134,88,0,0.079546607
2025-05-01 13:15:00\r\n',58.2,2,7.066929134,86.5,0,0.099259363
2025-05-01 13:30:00\r\n',58.6,1,7.066929134,86,0,0.10578621
2025-05-01 13:45:00\r\n',59,4,7.066929134,85,0,0.112138905
2025-05-01 14:00:00\r\n',59.1,0,7.066929134,85.5,0,0.118384093
2025-05-01 14:15:00\r\n',59.6,1,7.066929134,83.5,0,0.1245369
2025-05-01 14:30:00\r\n',59.2,0,7.066929134,84.5,0,0.130482898
2025-05-01 14:45:00\r\n',58.9,2,7.066929134,84,0,0.136173709
2025-05-01 15:00:00\r\n',59.4,1,7.066929134,82.5,0,0.14177794
2025-05-01 15:15:00\r\n',58.9,2,7.066929134,83.5,0,0.147258707
2025-05-01 15:45:00\r\n',58.9,1,7.066929134,82.5,0,0.157728679
2025-05-01 16:00:00\r\n',59.6,4,7.066929134,82.5,0,0.165480882
2025-05-01 16:15:00\r\n',59.7,5,7.066929134,81.5,0,0.174425057
2025-05-01 17:00:00\r\n',59.6,1,7.066929134,82.5,0,0.204435554
2025-05-01 17:15:00\r\n',59.5,8,7.066929134,82.5,0,0.215406814
2025-05-01 17:30:00\r\n',59.3,4,7.066929134,82,0,0.225211997
2025-05-01 18:00:00\r\n',56.7,4,7.066929134,87,0,0.239343335
2025-05-01 18:15:00\r\n',55.7,7,7.066929134,87,0,0.243925418
2025-05-01 18:30:00\r\n',55.3,3,7.066929134,88,0,0.247764054
2025-05-01 19:00:00\r\n',54.1,0,7.066929134,88.5,0,0.251292683
2025-05-01 19:15:00\r\n',53.4,2,7.066929134,89.5,0,0.251863333
2025-05-01 19:30:00\r\n',53,2,7.066929134,90.5,0,0.252045157
2025-05-01 19:45:00\r\n',52.6,3,7.066929134,91,0,0.252045157
2025-05-01 20:00:00\r\n',52.1,1,7.066929134,91.5,0,0.252045157
2025-05-01 20:15:00\r\n',52,5,7.066929134,91.5,0,0.252045157
2025-05-01 20:30:00\r\n',51.9,4,7.066929134,92,0,0.252045157
2025-05-01 20:45:00\r\n',51.7,3,7.066929134,92.5,0,0.252045157
2025-05-01 21:00:00\r\n',51.5,0,7.066929134,92.5,0,0.252045157
2025-05-01 21:15:00\r\n',51.6,1,7.066929134,93,0,0.252045157
