  Line,  Analysis,             Time Code,           Port,  Inj Nr,  d(18_16)Mean,    d(D_H)Mean,      H2O_Mean,  Ignore, Good,                            Identifier 1,                            Identifier 2,   Gas Configuration,Timestamp Mean,   d(18_16)_SD,     d(D_H)_SD,        H2O_SD,   d(18_16)_Sl,     d(D_H)_Sl,        H2O_Sl,baseline_shift,   slope_shift,     residuals,baseline_curvature,      interval,       ch4_ppm,  h16od_adjust,   h16od_shift,n2_flag,      DAS Temp,      Tray,  Sample,     Job,    Method,Error Code,Pulse Good
   220,    P-2588,   2025/07/28 01:43:43,           1-24,       7,        -5.396,     36704.818,         18668,       0,    1,                                        ,                                        ,                 H2O, 1753692528.19,         0.484,        17.690,        68.451,         0.001,        -0.265,         1.608,       223.213,       -44.714,        11.438,       193.943,         1.044,       -37.059,        0.0000,        0.0000,    1,        43.375,         1,      24,       4,20250722_TristanCaro,       0,       1
   221,    P-2588,   2025/07/28 01:52:42,           1-24,       8,        -5.505,     36705.731,         18535,       0,    1,                                        ,                                        ,                 H2O, 1753693067.68,         0.452,        16.606,        69.810,         0.002,        -0.240,         1.666,       222.592,       -44.568,        11.365,       190.523,         1.045,       -37.466,       -0.0000,       -0.0000,    1,        43.438,         1,      24,       4,20250722_TristanCaro,       0,       1
   222,    P-2588,   2025/07/28 02:01:42,           1-24,       9,        -6.193,     36696.728,         18490,       0,    1,                                        ,                                        ,                 H2O, 1753693606.68,         0.455,        16.298,        73.383,        -0.000,        -0.224,         1.761,       224.760,       -48.639,        11.587,       189.760,         1.041,       -39.055,       -0.0000,       -0.0000,    1,        43.438,         1,      24,       4,20250722_TristanCaro,       0,       1
   223,    P-2589,   2025/07/28 02:12:59,           1-25,       1,        -6.740,     32722.402,         19032,      -1,    1,                                        ,                                        ,                 H2O, 1753694285.45,         0.393,        10.749,        71.716,        -0.001,         0.094,         1.707,       228.391,       -45.381,        10.997,       179.890,         0.916,       -38.153,       -0.0000,       -0.0000,    1,        43.438,         1,      25,       4,20250722_TristanCaro,       0,       1
   224,    P-2589,   2025/07/28 02:21:59,           1-25,       2,        -6.020,     32344.693,         18686,      -1,    1,                                        ,                                        ,                 H2O, 1753694824.57,         0.379,        11.312,        65.501,         0.002,         0.069,         1.567,       222.534,       -37.908,        10.345,       176.443,         0.870,       -34.546,       -0.0000,       -0.0000,    1,        43.438,         1,      25,       4,20250722_TristanCaro,       0,       1
   225,    P-2589,   2025/07/28 02:30:58,           1-25,       3,        -6.425,     32348.812,         18590,      -1,    1,                                        ,                                        ,                 H2O, 1753695364.88,         0.412,        10.223,        71.848,         0.000,         0.023,         1.699,       223.852,       -41.846,        10.533,       175.893,         0.888,       -36.062,        0.0000,        0.0000,    1,        43.438,         1,      25,       4,20250722_TristanCaro,       0,       1
   226,    P-2589,   2025/07/28 02:39:59,           1-25,       4,        -6.624,     32365.480,         18367,       0,    1,                                        ,                                        ,                 H2O, 1753695904.26,         0.405,        10.320,        69.903,        -0.001,        -0.024,         1.663,       222.675,       -42.511,        10.517,       174.459,         0.873,       -35.883,        0.0000,        0.0000,    1,        43.438,         1,      25,       4,20250722_TristanCaro,       0,       1
   227,    P-2589,   2025/07/28 02:49:00,           1-25,       5,        -6.815,     32359.654,         18618,       0,    1,                                        ,                                        ,                 H2O, 1753696444.77,         0.415,        10.999,        78.757,         0.000,         0.095,         1.871,       225.274,       -43.429,        10.707,       173.365,         0.885,       -37.240,       -0.0000,       -0.0000,    1,        43.438,         1,      25,       4,20250722_TristanCaro,       0,       1
   228,    P-2589,   2025/07/28 02:58:00,           1-25,       6,        -6.740,     32379.268,         18744,       0,    1,                                        ,                                        ,                 H2O, 1753696985.93,         0.417,        10.638,        69.685,         0.002,         0.003,         1.652,       226.168,       -44.110,        10.791,       176.363,         0.903,       -37.117,       -0.0000,       -0.0000,    1,        43.500,         1,      25,       4,20250722_TristanCaro,       0,       1
   229,    P-2589,   2025/07/28 03:07:00,           1-25,       7,        -6.690,     32357.553,         18619,       0,    1,                                        ,                                        ,                 H2O, 1753697525.27,         0.422,        12.380,        80.628,         0.002,         0.138,         1.914,       224.793,       -43.231,        10.667,       175.126,         0.899,       -36.700,       -0.0000,       -0.0000,    1,        43.438,         1,      25,       4,20250722_TristanCaro,       0,       1
   230,    P-2589,   2025/07/28 03:16:01,           1-25,       8,        -6.694,     32359.333,         18634,       0,    1,                                        ,                                        ,                 H2O, 1753698066.99,         0.429,        13.102,        84.905,         0.002,         0.180,         2.006,       225.114,       -44.038,        10.722,       176.628,         0.898,       -36.783,       -0.0000,       -0.0000,    1,        43.438,         1,      25,       4,20250722_TristanCaro,       0,       1
   231,    P-2589,   2025/07/28 03:25:01,           1-25,       9,        -6.679,     32368.984,         18686,       0,    1,                                        ,                                        ,                 H2O, 1753698606.65,         0.419,        10.178,        67.731,         0.002,        -0.030,         1.619,       225.658,       -44.047,        10.753,       176.111,         0.893,       -37.139,        0.0000,        0.0000,    1,        43.438,         1,      25,       4,20250722_TristanCaro,       0,       1
   232,    P-2590,   2025/07/28 03:36:17,           1-26,       1,        -5.534,     43243.667,         18716,      -1,    1,                                        ,                                        ,                 H2O, 1753699283.43,         0.578,        48.701,        69.358,        -0.002,        -1.078,         1.658,       230.797,       -61.447,        13.547,       210.780,         1.549,       -46.617,       -0.0000,       -0.0000,    1,        43.500,         1,      26,       4,20250722_TristanCaro,       0,       1
   233,    P-2590,   2025/07/28 03:45:17,           1-26,       2,        -5.264,     44048.859,         18437,      -1,    1,                                        ,                                        ,                 H2O, 1753699823.60,         0.597,        50.093,        69.471,        -0.001,        -1.086,         1.644,       228.405,       -61.779,        13.517,       212.567,         1.753,       -45.869,        0.0000,        0.0000,    1,        44.000,         1,      26,       4,20250722_TristanCaro,       0,       1
   234,    P-2590,   2025/07/28 03:54:17,           1-26,       3,        -5.499,     44309.530,         18497,      -1,    1,                                        ,                                        ,                 H2O, 1753700360.09,         0.545,        39.165,        62.650,         0.002,        -0.859,         1.575,       229.821,       -64.331,        13.763,       216.611,         1.739,       -46.803,       -0.0000,       -0.0000,    1,        43.625,         1,      26,       4,20250722_TristanCaro,       0,       1
   235,    P-2590,   2025/07/28 04:03:18,           1-26,       4,        -5.410,     44473.987,         18356,       0,    1,                                        ,                                        ,                 H2O, 1753700906.27,         0.552,        38.863,        65.377,        -0.001,        -0.845,         1.608,       228.536,       -62.271,        13.628,       211.150,         1.621,       -46.677,        0.0000,        0.0000,    1,        43.500,         1,      26,       4,20250722_TristanCaro,       0,       1
   236,    P-2590,   2025/07/28 04:12:19,           1-26,       5,        -5.463,     44567.067,         18528,       0,    1,                                        ,                                        ,                 H2O, 1753701443.60,         0.661,        41.328,        68.755,        -0.004,        -0.845,         1.658,       229.802,       -63.873,        13.795,       214.572,         1.892,       -46.757,       -0.0000,       -0.0000,    1,        43.438,         1,      26,       4,20250722_TristanCaro,       0,       1
   237,    P-2590,   2025/07/28 04:21:19,           1-26,       6,        -5.327,     44629.159,         18553,       0,    1,                                        ,                                        ,                 H2O, 1753701980.12,         0.595,        37.706,        71.097,        -0.001,        -0.718,         1.634,       229.913,       -63.727,        13.805,       213.402,         2.195,       -47.164,       -0.0000,       -0.0000,    1,        43.375,         1,      26,       4,20250722_TristanCaro,       0,       1
   238,    P-2590,   2025/07/28 04:30:19,           1-26,       7,        -5.278,     44660.396,         18283,       0,    1,                                        ,                                        ,                 H2O, 1753702522.23,         0.632,        35.365,        73.268,        -0.001,        -0.665,         1.736,       227.322,       -63.172,        13.583,       215.842,         1.908,       -45.617,       -0.0000,       -0.0000,    1,        43.312,         1,      26,       4,20250722_TristanCaro,       0,       1
   239,    P-2590,   2025/07/28 04:39:19,           1-26,       8,        -5.330,     44682.893,         18278,       0,    1,                                        ,                                        ,                 H2O, 1753703057.53,         0.671,        37.646,        71.299,        -0.001,        -0.674,         1.638,       227.657,       -62.487,        13.609,       212.590,         1.868,       -46.126,        0.0000,        0.0000,    1,        43.500,         1,      26,       4,20250722_TristanCaro,       0,       1
   240,    P-2590,   2025/07/28 04:48:19,           1-26,       9,        -5.438,     44695.406,         18473,       0,    1,                                        ,                                        ,                 H2O, 1753703600.82,         0.675,        33.131,        68.206,         0.002,        -0.540,         1.591,       229.491,       -63.166,        13.776,       212.266,         1.849,       -46.869,        0.0000,        0.0000,    1,        43.438,         1,      26,       4,20250722_TristanCaro,       0,       1
   241,    P-2591,   2025/07/28 04:59:35,           1-27,       1,        -6.689,     23140.239,         18878,      -1,    1,                                        ,                                        ,                 H2O, 1753704281.16,         0.283,        57.030,        70.218,         0.000,         1.338,         1.660,       221.626,       -26.672,         8.359,       145.583,         0.770,       -28.411,        0.0000,        0.0000,    1,        43.375,         1,      27,       4,20250722_TristanCaro,       0,       1
   242,    P-2591,   2025/07/28 05:08:36,           1-27,       2,        -6.681,     21351.911,         18712,      -1,    1,                                        ,                                        ,                 H2O, 1753704821.48,         0.260,        55.154,        70.138,         0.001,         1.311,         1.667,       219.631,       -23.428,         7.882,       137.409,         0.751,       -26.662,       -0.0000,       -0.0000,    1,        43.438,         1,      27,       4,20250722_TristanCaro,       0,       1
   243,    P-2591,   2025/07/28 05:17:37,           1-27,       3,        -6.655,     21030.365,         18672,      -1,    1,                                        ,                                        ,                 H2O, 1753705362.28,         0.279,        41.908,        67.806,        -0.000,         0.998,         1.618,       219.045,       -23.263,         7.831,       137.209,         0.757,       -26.042,       -0.0000,       -0.0000,    1,        43.438,         1,      27,       4,20250722_TristanCaro,       0,       1
   244,    P-2591,   2025/07/28 05:26:36,           1-27,       4,        -6.653,     20915.401,         18405,       0,    1,                                        ,                                        ,                 H2O, 1753705902.34,         0.266,        36.255,        69.168,         0.001,         0.862,         1.651,       217.089,       -21.850,         7.654,       132.695,         0.750,       -25.940,       -0.0000,       -0.0000,    1,        43.500,         1,      27,       4,20250722_TristanCaro,       0,       1
   245,    P-2591,   2025/07/28 05:35:36,           1-27,       5,        -6.674,     20838.375,         18707,       0,    1,                                        ,                                        ,                 H2O, 1753706442.28,         0.260,        30.763,        71.154,         0.001,         0.728,         1.692,       219.280,       -22.055,         7.735,       134.452,         0.751,       -26.273,       -0.0000,       -0.0000,    1,        43.438,         1,      27,       4,20250722_TristanCaro,       0,       1
   246,    P-2591,   2025/07/28 05:44:36,           1-27,       6,        -6.343,     20780.414,         18456,       0,    1,                                        ,                                        ,                 H2O, 1753706982.29,         0.284,        26.002,        66.509,         0.001,         0.614,         1.585,       215.176,       -17.251,         7.255,       138.102,         0.755,       -23.985,        0.0000,        0.0000,    1,        43.375,         1,      27,       4,20250722_TristanCaro,       0,       1
   247,    P-2591,   2025/07/28 05:53:36,           1-27,       7,        -6.645,     20737.291,         18711,       0,    1,                                        ,                                        ,                 H2O, 1753707522.33,         0.270,        22.690,        67.843,        -0.000,         0.534,         1.614,       218.992,       -21.843,         7.692,       135.710,         0.753,       -25.917,       -0.0000,       -0.0000,    1,        43.375,         1,      27,       4,20250722_TristanCaro,       0,       1
   248,    P-2591,   2025/07/28 06:02:37,           1-27,       8,        -6.684,     20702.169,         18550,       0,    1,                                        ,                                        ,                 H2O, 1753708063.43,         0.261,        21.953,        69.821,         0.000,         0.516,         1.665,       217.849,       -21.806,         7.656,       134.094,         0.752,       -25.599,       -0.0000,       -0.0000,    1,        43.438,         1,      27,       4,20250722_TristanCaro,       0,       1
   249,    P-2591,   2025/07/28 06:11:37,           1-27,       9,        -6.685,     20678.713,         18646,       0,    1,                                        ,                                        ,                 H2O, 1753708603.15,         0.273,        19.710,        69.330,         0.001,         0.462,         1.657,       218.660,       -22.358,         7.715,       134.969,         0.746,       -25.810,        0.0000,        0.0000,    1,        43.438,         1,      27,       4,20250722_TristanCaro,       0,       1
   250,    P-2592,   2025/07/28 06:22:53,           1-28,       1,        -6.477,     37421.492,         18876,      -1,    1,                                        ,                                        ,                 H2O, 1753709278.24,         0.478,        41.291,        75.388,         0.001,        -0.894,         1.776,       229.780,       -53.651,        12.223,       197.118,         1.063,       -42.029,        0.0000,        0.0000,    1,        43.438,         1,      28,       4,20250722_TristanCaro,       0,       1
   251,    P-2592,   2025/07/28 06:31:53,           1-28,       2,        -6.229,     38670.242,         18577,      -1,    1,                                        ,                                        ,                 H2O, 1753709818.92,         0.516,        36.752,        83.380,         0.002,        -0.759,         1.976,       227.554,       -53.692,        12.279,       195.478,         1.187,       -42.042,       -0.0000,       -0.0000,    1,        43.375,         1,      28,       4,20250722_TristanCaro,       0,       1
   252,    P-2592,   2025/07/28 06:40:53,           1-28,       3,        -6.201,     39067.539,         18897,      -1,    1,                                        ,                                        ,                 H2O, 1753710359.63,         0.516,        39.482,        70.021,        -0.000,        -0.853,         1.647,       230.744,       -56.694,        12.660,       200.749,         1.169,       -43.618,       -0.0000,       -0.0000,    1,        43.375,         1,      28,       4,20250722_TristanCaro,       0,       1
   253,    P-2592,   2025/07/28 06:49:53,           1-28,       4,        -6.129,     39248.196,         18500,       0,    1,                                        ,                                        ,                 H2O, 1753710901.02,         0.487,        35.332,        68.094,        -0.001,        -0.770,         1.649,       227.590,       -55.314,        12.426,       198.047,         1.124,       -43.041,        0.0000,        0.0000,    1,        43.312,         1,      28,       4,20250722_TristanCaro,       0,       1
   254,    P-2592,   2025/07/28 06:58:53,           1-28,       5,        -6.159,     39346.900,         18464,       0,    1,                                        ,                                        ,                 H2O, 1753711440.18,         0.521,        29.553,        70.414,        -0.001,        -0.602,         1.698,       227.209,       -55.248,        12.419,       198.106,         1.170,       -42.640,        0.0000,        0.0000,    1,        43.375,         1,      28,       4,20250722_TristanCaro,       0,       1
   255,    P-2592,   2025/07/28 07:07:53,           1-28,       6,        -6.237,     39405.226,         18599,       0,    1,                                        ,                                        ,                 H2O, 1753711979.41,         0.549,        30.429,        70.801,        -0.001,        -0.586,         1.653,       228.494,       -55.643,        12.521,       199.636,         1.129,       -43.261,        0.0000,        0.0000,    1,        43.375,         1,      28,       4,20250722_TristanCaro,       0,       1
   256,    P-2592,   2025/07/28 07:16:54,           1-28,       7,        -6.048,     39446.470,         18206,       0,    1,                                        ,                                        ,                 H2O, 1753712520.80,         0.513,        27.531,        72.222,        -0.001,        -0.527,         1.702,       224.949,       -53.727,        12.244,       195.762,         1.140,       -41.959,       -0.0000,       -0.0000,    1,        43.375,         1,      28,       4,20250722_TristanCaro,       0,       1
   257,    P-2592,   2025/07/28 07:25:54,           1-28,       8,        -6.157,     39468.893,         18499,       0,    1,                                        ,                                        ,                 H2O, 1753713061.30,         0.483,        22.974,        72.043,         0.001,        -0.413,         1.685,       227.620,       -55.281,        12.503,       198.512,         1.171,       -42.870,        0.0000,        0.0000,    1,        43.375,         1,      28,       4,20250722_TristanCaro,       0,       1
   258,    P-2592,   2025/07/28 07:34:54,           1-28,       9,        -6.287,     39465.829,         18525,       0,    1,                                        ,                                        ,                 H2O, 1753713603.77,         0.533,        19.342,        85.180,         0.000,        -0.233,         2.040,       227.821,       -55.284,        12.489,       198.685,         1.149,       -43.042,        0.0000,        0.0000,    1,        43.375,         1,      28,       4,20250722_TristanCaro,       0,       1
   259,    P-2593,   2025/07/28 07:46:08,           1-29,       1,        -5.929,     38163.190,         18963,      -1,    1,                                        ,                                        ,                 H2O, 1753714272.65,         0.524,        16.923,        72.232,         0.001,        -0.184,         1.694,       230.647,       -56.120,        12.463,       202.174,         1.128,       -42.489,        0.0000,        0.0000,    1,        43.375,         1,      29,       4,20250722_TristanCaro,       0,       1
   260,    P-2593,   2025/07/28 07:55:08,           1-29,       2,        -5.842,     37969.752,         18669,      -1,    1,                                        ,                                        ,                 H2O, 1753714815.70,         0.538,        20.373,        70.377,         0.001,        -0.277,         1.626,       228.149,       -54.096,        12.221,       196.336,         1.134,       -41.775,        0.0000,        0.0000,    1,        43.375,         1,      29,       4,20250722_TristanCaro,       0,       1
   261,    P-2593,   2025/07/28 08:04:08,           1-29,       3,        -5.872,     38023.931,         18593,      -1,    1,                                        ,                                        ,                 H2O, 1753715353.80,         0.502,        15.097,        79.701,         0.002,        -0.006,         1.914,       227.381,       -53.267,        12.149,       196.133,         1.090,       -41.346,       -0.0000,       -0.0000,    1,        43.375,         1,      29,       4,20250722_TristanCaro,       0,       1
   262,    P-2593,   2025/07/28 08:13:09,           1-29,       4,        -5.858,     38100.502,         18457,       0,    1,                                        ,                                        ,                 H2O, 1753715893.98,         0.548,        17.732,        77.675,        -0.000,        -0.153,         1.839,       226.495,       -53.245,        12.135,       195.628,         1.162,       -41.240,       -0.0000,       -0.0000,    1,        43.438,         1,      29,       4,20250722_TristanCaro,       0,       1
   263,    P-2593,   2025/07/28 08:22:08,           1-29,       5,        -5.831,     38135.605,         18656,       0,    1,                                        ,                                        ,                 H2O, 1753716432.87,         0.466,        16.303,        75.577,        -0.000,        -0.179,         1.804,       227.681,       -52.892,        12.169,       196.754,         1.173,       -41.474,        0.0000,        0.0000,    1,        43.500,         1,      29,       4,20250722_TristanCaro,       0,       1
   264,    P-2593,   2025/07/28 08:31:08,           1-29,       6,        -5.782,     38147.796,         18552,       0,    1,                                        ,                                        ,                 H2O, 1753716971.53,         0.485,        19.339,        71.485,        -0.002,        -0.321,         1.711,       226.944,       -52.745,        12.108,       195.146,         1.115,       -41.452,        0.0000,        0.0000,    1,        43.500,         1,      29,       4,20250722_TristanCaro,       0,       1
   265,    P-2593,   2025/07/28 08:40:08,           1-29,       7,        -5.877,     38134.411,         18547,       0,    1,                                        ,                                        ,                 H2O, 1753717514.05,         0.464,        15.366,        81.945,         0.001,        -0.066,         1.949,       226.969,       -53.011,        12.122,       196.842,         1.142,       -41.306,        0.0000,        0.0000,    1,        43.562,         1,      29,       4,20250722_TristanCaro,       0,       1
   266,    P-2593,   2025/07/28 08:49:09,           1-29,       8,        -5.698,     38167.271,         18552,       0,    1,                                        ,                                        ,                 H2O, 1753718054.97,         0.449,        16.617,        72.403,        -0.000,        -0.221,         1.739,       226.862,       -52.949,        12.088,       195.144,         1.102,       -41.312,       -0.0000,       -0.0000,    1,        43.625,         1,      29,       4,20250722_TristanCaro,       0,       1
   267,    P-2593,   2025/07/28 08:58:10,           1-29,       9,        -5.675,     38141.218,         18437,       0,    1,                                        ,                                        ,                 H2O, 1753718596.34,         0.472,        14.496,        85.594,         0.000,        -0.021,         2.057,       225.448,       -51.689,        11.964,       194.693,         1.210,       -40.441,       -0.0000,       -0.0000,    1,        43.625,         1,      29,       4,20250722_TristanCaro,       0,       1
   268,    P-2594,   2025/07/28 09:10:25,           1-01,       1,              ,              ,              ,        ,     ,                                        ,                                        ,                 H2O,              ,              ,              ,              ,              ,              ,              ,              ,              ,              ,              ,              ,              ,              ,              ,     ,              ,         1,       1,       5,SyringeCleaning_NMP_mqH2O_5xRinse,       0,       1
   269,    P-2594,   2025/07/28 09:20:20,           1-01,       2,              ,              ,              ,        ,     ,                                        ,                                        ,                 H2O,              ,              ,              ,              ,              ,              ,              ,              ,              ,              ,              ,              ,              ,              ,              ,     ,              ,         1,       1,       5,SyringeCleaning_NMP_mqH2O_5xRinse,       0,       1
   270,    P-2594,   2025/07/28 09:30:15,           1-01,       3,              ,              ,              ,        ,     ,                                        ,                                        ,                 H2O,              ,              ,              ,              ,              ,              ,              ,              ,              ,              ,              ,              ,              ,              ,              ,     ,              ,         1,       1,       5,SyringeCleaning_NMP_mqH2O_5xRinse,       0,       1
   271,    P-2594,   2025/07/28 09:40:19,           1-01,       4,       -10.779,      2646.827,         18140,       0,    1,                                        ,                                        ,                 H2O, 1753721125.29,         0.116,       102.129,        57.917,         0.001,         2.432,         1.383,       198.432,        22.470,         3.233,        89.303,         0.722,        -2.569,       -0.0000,       -0.0000,    1,        43.750,         1,       1,       6,20250722_TristanCaro,       0,       1
   272,    P-2594,   2025/07/28 09:49:19,           1-01,       5,       -10.862,      1332.998,         18557,       0,    1,                                        ,                                        ,                 H2O, 1753721665.48,         0.109,        91.656,        60.805,         0.001,         2.187,         1.451,       199.595,        27.552,         3.010,        89.857,         0.722,        -1.160,        0.0000,        0.0000,    1,        43.750,         1,       1,       6,20250722_TristanCaro,       0,       1
   273,    P-2594,   2025/07/28 09:58:20,           1-01,       6,       -10.915,       937.769,         18409,       0,    1,                                        ,                                        ,                 H2O, 1753722206.00,         0.102,        79.147,        64.592,         0.001,         1.889,         1.542,       198.145,        28.404,         2.900,        91.221,         0.721,        -0.494,        0.0000,        0.0000,    1,        43.750,         1,       1,       6,20250722_TristanCaro,       0,       1
   274,    P-2594,   2025/07/28 10:07:21,           1-01,       7,       -10.951,       762.756,         18498,       0,    1,                                        ,                                        ,                 H2O, 1753722747.58,         0.106,        70.014,        71.113,         0.001,         1.671,         1.697,       198.635,        29.267,         2.797,        90.467,         0.722,        -0.533,       -0.0000,       -0.0000,    1,        43.812,         1,       1,       6,20250722_TristanCaro,       0,       1
   275,    P-2594,   2025/07/28 10:16:22,           1-01,       8,       -10.975,       649.031,         18433,       0,    1,                                        ,                                        ,                 H2O, 1753723288.08,         0.119,        63.157,        73.976,         0.001,         1.509,         1.767,       197.800,        29.580,         2.852,        91.883,         0.721,        -0.102,        0.0000,        0.0000,    1,        43.812,         1,       1,       6,20250722_TristanCaro,       0,       1
   276,    P-2594,   2025/07/28 10:25:23,           1-01,       9,       -10.897,       560.697,         18550,       0,    1,                                        ,                                        ,                 H2O, 1753723828.60,         0.090,        56.180,        67.352,         0.000,         1.335,         1.601,       198.639,        29.884,         2.808,        92.072,         0.721,        -0.186,       -0.0000,       -0.0000,    1,        43.812,         1,       1,       6,20250722_TristanCaro,       0,       1
   277,    P-2594,   2025/07/28 10:34:24,           1-01,      10,       -10.962,       501.717,         18376,       0,    1,                                        ,                                        ,                 H2O, 1753724370.51,         0.113,        53.084,        76.143,         0.001,         1.262,         1.810,       199.133,        29.002,         2.414,        87.655,         0.721,        -1.601,       -0.0000,       -0.0000,    1,        43.875,         1,       1,       6,20250722_TristanCaro,       0,       1
   278,    P-2594,   2025/07/28 10:43:25,           1-01,      11,       -10.894,       443.350,         18625,       0,    1,                                        ,                                        ,                 H2O, 1753724911.34,         0.108,        47.502,        69.543,         0.001,         1.133,         1.660,       199.332,        30.189,         2.697,        91.582,         0.722,        -0.417,       -0.0000,       -0.0000,    1,        43.875,         1,       1,       6,20250722_TristanCaro,       0,       1
   279,    P-2594,   2025/07/28 10:52:26,           1-01,      12,       -10.964,       410.346,         18490,       0,    1,                                        ,                                        ,                 H2O, 1753725452.46,         0.131,        45.898,        78.933,         0.002,         1.090,         1.875,       199.598,        29.301,         2.452,        89.210,         0.722,        -1.353,       -0.0000,       -0.0000,    1,        43.875,         1,       1,       6,20250722_TristanCaro,       0,       1
   280,    P-2595,   2025/07/28 11:03:43,           1-02,       1,       -10.480,      3417.550,         18977,      -1,    1,                                        ,                                        ,                 H2O, 1753726129.06,         0.117,        29.714,        68.317,         0.001,         0.709,         1.629,       205.941,        21.640,         3.015,        91.705,         0.722,        -5.497,       -0.0000,       -0.0000,    1,        43.875,         1,       2,       6,20250722_TristanCaro,       0,       1
   281,    P-2595,   2025/07/28 11:12:44,           1-02,       2,       -10.513,      3621.857,         18482,      -1,    1,                                        ,                                        ,                 H2O, 1753726670.12,         0.160,        31.439,        85.451,         0.002,         0.754,         2.047,       202.920,        21.140,         2.938,        89.012,         0.722,        -5.794,        0.0000,        0.0000,    1,        43.875,         1,       2,       6,20250722_TristanCaro,       0,       1
   282,    P-2595,   2025/07/28 11:21:46,           1-02,       3,       -10.464,      3657.212,         18608,      -1,    1,                                        ,                                        ,                 H2O, 1753727212.20,         0.111,        28.541,        69.006,         0.001,         0.681,         1.645,       203.680,        20.654,         3.028,        90.330,         0.723,        -5.606,       -0.0000,       -0.0000,    1,        43.938,         1,       2,       6,20250722_TristanCaro,       0,       1
   283,    P-2595,   2025/07/28 11:30:48,           1-02,       4,       -10.616,      3666.260,         18529,       0,    1,                                        ,                                        ,                 H2O, 1753727753.49,         0.128,        29.193,        78.076,         0.002,         0.699,         1.869,       202.715,        19.810,         3.372,        88.493,         0.723,        -4.868,       -0.0000,       -0.0000,    1,        43.938,         1,       2,       6,20250722_TristanCaro,       0,       1
   284,    P-2595,   2025/07/28 11:39:49,           1-02,       5,       -10.628,      3665.133,         18570,       0,    1,                                        ,                                        ,                 H2O, 1753728294.95,         0.124,        28.576,        78.763,         0.001,         0.678,         1.869,       202.704,        19.186,         3.557,        90.159,         0.723,        -4.346,        0.0000,        0.0000,    1,        44.000,         1,       2,       6,20250722_TristanCaro,       0,       1
   285,    P-2595,   2025/07/28 11:48:49,           1-02,       6,       -10.560,      3655.207,         18583,       0,    1,                                        ,                                        ,                 H2O, 1753728834.97,         0.120,        25.974,        67.994,         0.001,         0.620,         1.622,       202.407,        19.526,         3.668,        89.267,         0.722,        -4.093,        0.0000,        0.0000,    1,        44.000,         1,       2,       6,20250722_TristanCaro,       0,       1
   286,    P-2595,   2025/07/28 11:57:50,           1-02,       7,       -10.615,      3649.914,         18610,       0,    1,                                        ,                                        ,                 H2O, 1753729376.64,         0.111,        25.378,        70.403,         0.001,         0.605,         1.679,       202.692,        19.551,         3.645,        89.556,         0.722,        -4.150,        0.0000,        0.0000,    1,        44.000,         1,       2,       6,20250722_TristanCaro,       0,       1
   287,    P-2595,   2025/07/28 12:06:51,           1-02,       8,       -10.611,      3638.224,         18646,       0,    1,                                        ,                                        ,                 H2O, 1753729916.77,         0.112,        24.054,        67.203,         0.001,         0.576,         1.610,       203.141,        19.505,         3.562,        88.841,         0.723,        -4.439,       -0.0000,       -0.0000,    1,        44.000,         1,       2,       6,20250722_TristanCaro,       0,       1
   288,    P-2595,   2025/07/28 12:15:52,           1-02,       9,       -10.595,      3629.189,         18674,       0,    1,                                        ,                                        ,                 H2O, 1753730457.52,         0.109,        23.292,        66.135,         0.000,         0.555,         1.577,       203.098,        19.784,         3.627,        88.885,         0.722,        -4.294,       -0.0000,       -0.0000,    1,        44.000,         1,       2,       6,20250722_TristanCaro,       0,       1
   289,    P-2596,   2025/07/28 12:27:09,           1-03,       1,       -10.083,      7529.211,         19207,      -1,    1,                                        ,                                        ,                 H2O, 1753731134.66,         0.146,         8.327,        66.782,         0.000,         0.195,         1.587,       212.135,         6.480,         4.830,        94.923,         0.725,       -10.837,       -0.0000,       -0.0000,    1,        43.938,         1,       3,       6,20250722_TristanCaro,       0,       1
   290,    P-2596,   2025/07/28 12:36:10,           1-03,       2,        -9.666,      7455.010,         19960,      -1,    1,                                        ,                                        ,                 H2O, 1753731675.91,         0.153,         9.544,        68.730,         0.000,         0.226,         1.632,       217.175,         6.816,         5.010,        97.843,         0.725,       -11.212,        0.0000,        0.0000,    1,        44.000,         1,       3,       6,20250722_TristanCaro,       0,       1
   291,    P-2596,   2025/07/28 12:45:10,           1-03,       3,        -9.925,      7939.439,         18940,      -1,    1,                                        ,                                        ,                 H2O, 1753732216.52,         0.154,         9.536,        67.878,         0.001,         0.227,         1.620,       210.725,         5.532,         4.856,        95.314,         0.725,       -11.100,        0.0000,        0.0000,    1,        44.062,         1,       3,       6,20250722_TristanCaro,       0,       1
   292,    P-2596,   2025/07/28 12:54:11,           1-03,       4,        -9.945,      8045.956,         18535,       0,    1,                                        ,                                        ,                 H2O, 1753732757.71,         0.136,         9.973,        67.090,         0.001,         0.237,         1.603,       207.389,         8.953,         4.136,        97.405,         0.724,       -11.079,        0.0000,        0.0000,    1,        44.062,         1,       3,       6,20250722_TristanCaro,       0,       1
   293,    P-2596,   2025/07/28 13:03:12,           1-03,       5,       -10.106,      8075.617,         18743,       0,    1,                                        ,                                        ,                 H2O, 1753733298.43,         0.137,        10.731,        67.358,         0.000,         0.256,         1.609,       209.247,         5.935,         4.630,        96.974,         0.725,       -11.101,       -0.0000,       -0.0000,    1,        44.000,         1,       3,       6,20250722_TristanCaro,       0,       1
